GEO_ID,NAME,COUNTY,STATE,TOT_HOUSEHOLD,POPULATION,TOT_ENROLLED,PRE_K,KINDER,ELEMENTARY,HIGH_SCHOOL,COLLEGE,COLLEGE_POP
0500000US46083,"Lincoln County, South Dakota",Lincoln County, South Dakota,27815.0,70721.0,17843.0,2.3,6.6,50.8,22.5,17.7,3158.211
0500000US46099,"Minnehaha County, South Dakota",Minnehaha County, South Dakota,85576.0,199324.0,49378.0,7.8,5.6,46.0,22.2,18.4,9085.552
0500000US46103,"Pennington County, South Dakota",Pennington County, South Dakota,47370.0,110331.0,27239.0,4.9,3.7,43.7,22.4,25.3,6891.467
0500000US47001,"Anderson County, Tennessee",Anderson County, Tennessee,32158.0,77752.0,17341.0,5.6,6.7,42.1,25.6,19.9,3450.8589999999995
0500000US47009,"Blount County, Tennessee",Blount County, Tennessee,56211.0,137876.0,28029.0,8.7,4.8,45.3,25.8,15.4,4316.466
0500000US47011,"Bradley County, Tennessee",Bradley County, Tennessee,42035.0,108060.0,24258.0,4.9,5.2,42.9,22.0,25.0,6064.5
0500000US47037,"Davidson County, Tennessee",Davidson County, Tennessee,327791.0,687340.0,152253.0,5.8,5.6,37.1,18.8,32.7,49786.731
0500000US47059,"Greene County, Tennessee",Greene County, Tennessee,29065.0,69592.0,13044.0,7.7,10.3,36.1,28.1,17.8,2321.8320000000003
0500000US47063,"Hamblen County, Tennessee",Hamblen County, Tennessee,26994.0,64640.0,13190.0,7.3,6.2,49.3,23.9,13.3,1754.27
0500000US47065,"Hamilton County, Tennessee",Hamilton County, Tennessee,152851.0,366451.0,81385.0,6.4,4.9,40.6,21.9,26.2,21322.870000000003
0500000US47093,"Knox County, Tennessee",Knox County, Tennessee,201193.0,480498.0,126341.0,3.6,5.0,35.5,20.5,35.3,44598.373
0500000US47113,"Madison County, Tennessee",Madison County, Tennessee,38590.0,95384.0,26214.0,6.0,5.9,35.1,18.3,34.7,9096.258000000002
0500000US47119,"Maury County, Tennessee",Maury County, Tennessee,42343.0,106901.0,23405.0,1.9,2.3,53.8,23.8,18.2,4259.71
0500000US47125,"Montgomery County, Tennessee",Montgomery County, Tennessee,89176.0,230508.0,65656.0,5.4,5.4,41.4,17.8,30.1,19762.456
0500000US47141,"Putnam County, Tennessee",Putnam County, Tennessee,34678.0,78976.0,23541.0,7.3,5.3,25.5,20.9,41.1,9675.351
0500000US47147,"Robertson County, Tennessee",Robertson County, Tennessee,28955.0,74749.0,16677.0,8.5,11.1,41.1,28.0,11.2,1867.8239999999998
0500000US47149,"Rutherford County, Tennessee",Rutherford County, Tennessee,132945.0,355726.0,93779.0,5.4,4.2,43.3,21.2,25.9,24288.761000000002
0500000US47155,"Sevier County, Tennessee",Sevier County, Tennessee,42814.0,98076.0,17778.0,4.4,6.8,41.2,29.0,18.6,3306.7080000000005
0500000US47157,"Shelby County, Tennessee",Shelby County, Tennessee,362643.0,901030.0,231221.0,6.3,6.2,44.1,21.3,22.1,51099.841
0500000US47163,"Sullivan County, Tennessee",Sullivan County, Tennessee,69704.0,158631.0,29809.0,2.6,7.0,45.7,23.4,21.3,6349.317
0500000US47165,"Sumner County, Tennessee",Sumner County, Tennessee,79326.0,202229.0,46161.0,3.8,4.8,45.1,25.7,20.6,9509.166000000001
0500000US47179,"Washington County, Tennessee",Washington County, Tennessee,56081.0,131501.0,32402.0,2.6,3.2,35.4,18.6,40.3,13058.006
0500000US47187,"Williamson County, Tennessee",Williamson County, Tennessee,93752.0,259791.0,74043.0,5.4,4.1,46.3,23.2,21.0,15549.029999999999
0500000US47189,"Wilson County, Tennessee",Wilson County, Tennessee,60788.0,156758.0,38064.0,6.7,3.9,46.7,21.8,20.8,7917.312000000001
0500000US48005,"Angelina County, Texas",Angelina County, Texas,34276.0,83394.0,21972.0,8.0,9.1,45.0,22.3,15.7,3449.604
0500000US48021,"Bastrop County, Texas",Bastrop County, Texas,37278.0,103426.0,23412.0,2.8,2.7,54.4,26.0,14.1,3301.0919999999996
0500000US48027,"Bell County, Texas",Bell County, Texas,143361.0,380086.0,106546.0,4.8,4.9,45.5,19.7,25.1,26743.046
0500000US48029,"Bexar County, Texas",Bexar County, Texas,754632.0,2019669.0,549258.0,4.9,5.4,41.5,21.2,26.9,147750.40199999997
0500000US48037,"Bowie County, Texas",Bowie County, Texas,35469.0,86789.0,19289.0,2.0,7.7,49.7,26.6,14.0,2700.46
0500000US48039,"Brazoria County, Texas",Brazoria County, Texas,133871.0,375118.0,104140.0,6.3,6.2,42.9,23.3,21.3,22181.82
0500000US48041,"Brazos County, Texas",Brazos County, Texas,93580.0,221662.0,100256.0,3.6,3.0,20.2,8.7,64.5,64665.12
0500000US48061,"Cameron County, Texas",Cameron County, Texas,137982.0,422190.0,129454.0,5.3,5.6,44.6,22.7,21.8,28220.972
0500000US48085,"Collin County, Texas",Collin County, Texas,414601.0,1149846.0,310965.0,6.1,5.2,40.8,23.9,24.0,74631.59999999999
0500000US48091,"Comal County, Texas",Comal County, Texas,70544.0,183142.0,39072.0,6.5,5.1,47.2,25.1,16.2,6329.664
0500000US48099,"Coryell County, Texas",Coryell County, Texas,27660.0,67995.0,18901.0,4.7,7.4,41.2,21.6,25.1,4744.151
0500000US48113,"Dallas County, Texas",Dallas County, Texas,992995.0,2572289.0,653391.0,6.1,5.6,43.2,23.6,21.4,139825.674
0500000US48121,"Denton County, Texas",Denton County, Texas,361770.0,966245.0,255527.0,6.3,5.9,39.6,21.3,27.0,68992.29000000001
0500000US48135,"Ector County, Texas",Ector County, Texas,63738.0,158626.0,46876.0,5.3,5.5,45.3,20.5,23.5,11015.859999999999
0500000US48139,"Ellis County, Texas",Ellis County, Texas,73227.0,209949.0,57542.0,7.0,5.5,45.5,23.1,18.9,10875.437999999998
0500000US48141,"El Paso County, Texas",El Paso County, Texas,300636.0,855943.0,251169.0,5.3,5.2,40.3,22.4,26.8,67313.292
0500000US48157,"Fort Bend County, Texas",Fort Bend County, Texas,295091.0,883290.0,254601.0,7.3,4.7,43.7,23.1,21.3,54230.013
0500000US48167,"Galveston County, Texas",Galveston County, Texas,143725.0,351829.0,92594.0,5.0,4.8,42.6,22.1,25.6,23704.064000000002
0500000US48181,"Grayson County, Texas",Grayson County, Texas,54309.0,140384.0,30818.0,4.2,6.5,49.9,23.8,15.6,4807.608
0500000US48183,"Gregg County, Texas",Gregg County, Texas,47877.0,121461.0,31539.0,6.9,4.2,47.5,23.3,18.2,5740.098
0500000US48187,"Guadalupe County, Texas",Guadalupe County, Texas,66711.0,180782.0,47358.0,6.7,8.0,38.2,25.6,21.5,10181.97
0500000US48201,"Harris County, Texas",Harris County, Texas,1779980.0,4738658.0,1263070.0,6.3,6.0,43.5,22.5,21.7,274086.19
0500000US48203,"Harrison County, Texas",Harrison County, Texas,26795.0,67909.0,16390.0,2.6,11.4,49.4,15.1,21.5,3523.85
0500000US48209,"Hays County, Texas",Hays County, Texas,101449.0,260840.0,81547.0,5.4,2.9,34.4,16.3,40.9,33352.723
0500000US48213,"Henderson County, Texas",Henderson County, Texas,33671.0,83224.0,17382.0,5.7,3.0,49.0,23.6,18.6,3233.0520000000006
0500000US48215,"Hidalgo County, Texas",Hidalgo County, Texas,270891.0,881820.0,270739.0,5.6,4.9,46.0,23.2,20.3,54960.01700000001
0500000US48221,"Hood County, Texas",Hood County, Texas,25700.0,65470.0,14423.0,7.6,2.8,44.0,27.5,18.0,2596.14
0500000US48231,"Hunt County, Texas",Hunt County, Texas,38072.0,104496.0,27953.0,4.6,8.5,40.3,23.8,22.8,6373.284000000001
0500000US48245,"Jefferson County, Texas",Jefferson County, Texas,96171.0,235331.0,55359.0,6.3,8.2,49.8,19.7,16.0,8857.44
0500000US48251,"Johnson County, Texas",Johnson County, Texas,66686.0,192542.0,43881.0,6.3,5.9,45.3,27.0,15.5,6801.555
0500000US48257,"Kaufman County, Texas",Kaufman County, Texas,50855.0,170969.0,48412.0,1.2,7.7,49.1,24.7,17.3,8375.276
0500000US48291,"Liberty County, Texas",Liberty County, Texas,32223.0,96779.0,24174.0,4.6,6.3,55.6,22.9,10.5,2538.27
0500000US48303,"Lubbock County, Texas",Lubbock County, Texas,127879.0,304379.0,101071.0,5.2,4.2,33.2,16.9,40.5,40933.755000000005
0500000US48309,"McLennan County, Texas",McLennan County, Texas,94725.0,258581.0,75017.0,3.9,5.3,36.6,17.3,37.0,27756.29
0500000US48329,"Midland County, Texas",Midland County, Texas,69398.0,170187.0,44474.0,3.8,5.3,52.1,22.1,16.7,7427.157999999999
0500000US48339,"Montgomery County, Texas",Montgomery County, Texas,249534.0,675147.0,165762.0,4.8,6.0,47.9,26.1,15.2,25195.824
0500000US48355,"Nueces County, Texas",Nueces County, Texas,131989.0,343584.0,80053.0,6.5,6.4,42.8,23.8,20.5,16410.864999999998
0500000US48361,"Orange County, Texas",Orange County, Texas,33580.0,84396.0,20255.0,6.2,5.2,47.6,23.5,17.4,3524.37
0500000US48367,"Parker County, Texas",Parker County, Texas,55761.0,164264.0,39611.0,6.2,4.2,50.1,20.4,19.1,7565.701
0500000US48375,"Potter County, Texas",Potter County, Texas,42366.0,110002.0,30176.0,7.0,3.4,44.3,24.0,21.3,6427.488
0500000US48381,"Randall County, Texas",Randall County, Texas,55187.0,143019.0,37986.0,5.5,3.6,40.9,24.8,25.2,9572.472
0500000US48397,"Rockwall County, Texas",Rockwall County, Texas,41956.0,122510.0,30770.0,2.2,6.6,46.5,28.8,15.9,4892.43
0500000US48409,"San Patricio County, Texas",San Patricio County, Texas,24376.0,69277.0,17829.0,5.2,4.1,48.2,24.9,17.5,3120.075
0500000US48423,"Smith County, Texas",Smith County, Texas,80889.0,236227.0,61246.0,5.9,4.3,42.8,22.3,24.7,15127.762
0500000US48427,"Starr County, Texas",Starr County, Texas,19082.0,65249.0,21271.0,4.8,6.6,47.2,21.6,19.8,4211.658
0500000US48439,"Tarrant County, Texas",Tarrant County, Texas,787083.0,2123840.0,584112.0,4.9,5.5,42.5,22.9,24.2,141355.104
0500000US48441,"Taylor County, Texas",Taylor County, Texas,53907.0,138601.0,36048.0,5.4,2.8,43.7,19.9,28.1,10129.488000000001
0500000US48451,"Tom Green County, Texas",Tom Green County, Texas,46843.0,114440.0,30340.0,2.2,6.0,44.5,19.0,28.2,8555.88
0500000US48453,"Travis County, Texas",Travis County, Texas,586136.0,1303106.0,303464.0,6.8,3.7,39.1,19.5,30.8,93466.912
0500000US48469,"Victoria County, Texas",Victoria County, Texas,34188.0,89684.0,22426.0,3.4,5.0,46.7,28.0,16.8,3767.568
0500000US48471,"Walker County, Texas",Walker County, Texas,26918.0,60790.0,20363.0,1.2,6.5,24.7,10.9,56.7,11545.821000000002
0500000US48479,"Webb County, Texas",Webb County, Texas,82519.0,265018.0,81127.0,3.5,7.7,47.0,23.7,18.1,14683.987000000001
0500000US48485,"Wichita County, Texas",Wichita County, Texas,50211.0,118065.0,29899.0,5.5,7.4,43.1,20.8,23.3,6966.467000000001
0500000US48491,"Williamson County, Texas",Williamson County, Texas,258095.0,666443.0,171691.0,7.5,4.9,43.1,21.8,22.7,38973.856999999996
0500000US48497,"Wise County, Texas",Wise County, Texas,25430.0,73793.0,17585.0,5.8,3.9,51.9,24.9,13.6,2391.56
0500000US49005,"Cache County, Utah",Cache County, Utah,45099.0,135992.0,53903.0,4.2,5.3,33.8,16.0,40.7,21938.521
0500000US49011,"Davis County, Utah",Davis County, Utah,116709.0,367182.0,112516.0,5.6,4.0,43.6,26.8,20.0,22503.2
0500000US49035,"Salt Lake County, Utah",Salt Lake County, Utah,424300.0,1170076.0,317822.0,5.7,4.3,42.0,23.1,24.9,79137.678
0500000US49045,"Tooele County, Utah",Tooele County, Utah,23872.0,79526.0,25574.0,8.4,5.1,48.2,22.7,15.6,3989.544
0500000US49049,"Utah County, Utah",Utah County, Utah,204285.0,688416.0,255569.0,5.3,4.6,36.7,20.4,33.0,84337.77
0500000US49053,"Washington County, Utah",Washington County, Utah,71891.0,194797.0,48591.0,4.9,4.6,45.2,24.1,21.2,10301.292
0500000US49057,"Weber County, Utah",Weber County, Utah,95099.0,266122.0,70326.0,5.1,6.6,44.0,23.1,21.2,14909.112
0500000US50007,"Chittenden County, Vermont",Chittenden County, Vermont,72106.0,158221.0,46862.0,6.8,3.3,25.7,14.5,49.6,23243.552
0500000US51003,"Albemarle County, Virginia",Albemarle County, Virginia,45178.0,107403.0,30609.0,6.0,5.7,27.4,21.2,39.7,12151.773000000001
0500000US51013,"Arlington County, Virginia",Arlington County, Virginia,112504.0,231019.0,49929.0,6.0,5.2,37.8,16.1,34.9,17425.220999999998
0500000US51015,"Augusta County, Virginia",Augusta County, Virginia,31434.0,74978.0,13623.0,4.1,6.8,46.8,24.4,17.9,2438.517
0500000US51019,"Bedford County, Virginia",Bedford County, Virginia,32540.0,80308.0,17279.0,5.9,7.0,40.8,25.0,21.3,3680.427
0500000US51041,"Chesterfield County, Virginia",Chesterfield County, Virginia,140498.0,372929.0,92694.0,4.0,4.5,43.6,24.4,23.5,21783.09
0500000US51059,"Fairfax County, Virginia",Fairfax County, Virginia,415855.0,1128201.0,296598.0,6.5,4.3,39.6,22.1,27.6,81861.04800000001
0500000US51061,"Fauquier County, Virginia",Fauquier County, Virginia,26757.0,74286.0,17498.0,8.8,4.9,41.9,24.5,19.9,3482.102
0500000US51069,"Frederick County, Virginia",Frederick County, Virginia,35947.0,93841.0,21295.0,3.7,4.1,50.6,23.2,18.5,3939.575
0500000US51085,"Hanover County, Virginia",Hanover County, Virginia,43274.0,110431.0,25805.0,6.0,6.3,41.4,23.7,22.6,5831.93
0500000US51087,"Henrico County, Virginia",Henrico County, Virginia,137370.0,329700.0,76169.0,6.6,5.4,42.2,23.3,22.5,17138.025
0500000US51095,"James City County, Virginia",James City County, Virginia,32592.0,80102.0,16531.0,5.7,5.7,40.0,18.5,30.0,4959.3
0500000US51107,"Loudoun County, Virginia",Loudoun County, Virginia,143195.0,430630.0,120624.0,4.4,4.9,43.3,24.0,23.5,28346.64
0500000US51121,"Montgomery County, Virginia",Montgomery County, Virginia,36539.0,87058.0,42111.0,2.3,2.3,16.0,7.3,72.1,30362.031
0500000US51153,"Prince William County, Virginia",Prince William County, Virginia,156728.0,483164.0,133822.0,5.6,4.5,42.6,23.2,24.1,32251.102000000003
0500000US51161,"Roanoke County, Virginia",Roanoke County, Virginia,40024.0,94946.0,20275.0,8.1,3.4,38.5,20.9,29.1,5900.025000000001
0500000US51165,"Rockingham County, Virginia",Rockingham County, Virginia,33771.0,83160.0,18974.0,3.2,4.5,43.9,21.3,27.1,5141.954000000001
0500000US51177,"Spotsylvania County, Virginia",Spotsylvania County, Virginia,52415.0,146365.0,35817.0,3.5,4.5,45.3,24.0,22.7,8130.458999999999
0500000US51179,"Stafford County, Virginia",Stafford County, Virginia,52315.0,159645.0,44869.0,3.3,6.2,42.0,24.2,24.2,10858.297999999999
0500000US51199,"York County, Virginia",York County, Virginia,27408.0,70271.0,17259.0,2.7,6.3,46.1,20.1,24.9,4297.491
0500000US51510,"Alexandria city, Virginia",Alexandria city, Virginia,76672.0,153901.0,30557.0,9.6,7.9,30.8,19.7,32.0,9778.24
0500000US51550,"Chesapeake city, Virginia",Chesapeake city, Virginia,95073.0,248402.0,62522.0,5.5,7.6,37.8,24.5,24.7,15442.934
0500000US51650,"Hampton city, Virginia",Hampton city, Virginia,56961.0,134923.0,32671.0,7.2,6.7,38.2,19.0,28.9,9441.919
0500000US51680,"Lynchburg city, Virginia",Lynchburg city, Virginia,29181.0,68600.0,28287.0,2.0,2.2,24.1,10.7,61.0,17255.07
0500000US51700,"Newport News city, Virginia",Newport News city, Virginia,75306.0,177446.0,44146.0,3.3,7.6,39.5,21.6,28.0,12360.880000000001
0500000US51710,"Norfolk city, Virginia",Norfolk city, Virginia,94532.0,215801.0,56943.0,3.9,6.1,34.6,15.4,40.0,22777.2
0500000US51740,"Portsmouth city, Virginia",Portsmouth city, Virginia,40178.0,94288.0,21534.0,7.1,7.9,40.6,21.4,23.1,4974.354
0500000US51760,"Richmond city, Virginia",Richmond city, Virginia,106252.0,218462.0,54493.0,5.6,3.9,29.1,13.9,47.5,25884.175
0500000US51770,"Roanoke city, Virginia",Roanoke city, Virginia,44543.0,96278.0,20621.0,6.6,5.2,50.3,17.8,20.2,4165.442
0500000US51800,"Suffolk city, Virginia",Suffolk city, Virginia,38713.0,97325.0,23324.0,7.3,7.8,39.7,26.7,18.5,4314.94
0500000US51810,"Virginia Beach city, Virginia",Virginia Beach city, Virginia,179752.0,448299.0,105301.0,6.0,7.1,38.5,21.7,26.7,28115.367000000002
0500000US53005,"Benton County, Washington",Benton County, Washington,78231.0,210320.0,54121.0,6.0,5.9,46.3,24.8,16.9,9146.448999999999
0500000US53007,"Chelan County, Washington",Chelan County, Washington,32272.0,78159.0,15718.0,6.5,3.1,54.4,19.4,16.5,2593.4700000000003
0500000US53009,"Clallam County, Washington",Clallam County, Washington,35527.0,76119.0,12889.0,7.4,7.7,43.7,20.1,21.1,2719.579
0500000US53011,"Clark County, Washington",Clark County, Washington,198400.0,512893.0,116180.0,5.5,3.8,46.2,22.9,21.5,24978.7
0500000US53015,"Cowlitz County, Washington",Cowlitz County, Washington,44049.0,110871.0,23608.0,3.3,8.1,48.6,22.2,17.9,4225.831999999999
0500000US53021,"Franklin County, Washington",Franklin County, Washington,30290.0,95415.0,27504.0,3.7,4.8,50.0,25.5,16.1,4428.144
0500000US53025,"Grant County, Washington",Grant County, Washington,36134.0,97727.0,27537.0,6.7,5.3,47.8,24.3,16.0,4405.92
0500000US53027,"Grays Harbor County, Washington",Grays Harbor County, Washington,30995.0,74702.0,13687.0,2.2,6.5,50.2,27.2,14.0,1916.1800000000003
0500000US53029,"Island County, Washington",Island County, Washington,37109.0,84684.0,15646.0,5.9,3.8,46.1,17.1,27.0,4224.42
0500000US53033,"King County, Washington",King County, Washington,945040.0,2226152.0,497053.0,6.8,5.5,39.1,19.6,29.1,144642.423
0500000US53035,"Kitsap County, Washington",Kitsap County, Washington,109245.0,270346.0,53943.0,6.1,7.0,44.4,20.8,21.7,11705.631
0500000US53041,"Lewis County, Washington",Lewis County, Washington,32149.0,84833.0,17327.0,5.0,7.1,44.1,24.7,19.1,3309.457
0500000US53045,"Mason County, Washington",Mason County, Washington,27099.0,66179.0,12472.0,2.0,10.4,40.9,25.2,21.6,2693.952
0500000US53053,"Pierce County, Washington",Pierce County, Washington,351652.0,905111.0,215862.0,6.0,6.6,42.8,21.5,23.1,49864.122
0500000US53057,"Skagit County, Washington",Skagit County, Washington,50818.0,129553.0,26123.0,5.8,4.7,49.8,23.2,16.5,4310.295
0500000US53061,"Snohomish County, Washington",Snohomish County, Washington,314888.0,830630.0,183399.0,5.5,5.7,44.8,22.2,21.8,39980.981999999996
0500000US53063,"Spokane County, Washington",Spokane County, Washington,220879.0,534978.0,128971.0,6.8,4.5,41.1,19.6,27.9,35982.909
0500000US53067,"Thurston County, Washington",Thurston County, Washington,118571.0,294147.0,64018.0,6.5,4.0,43.5,21.2,24.7,15812.446
0500000US53073,"Whatcom County, Washington",Whatcom County, Washington,94813.0,225815.0,56108.0,5.7,6.3,34.4,16.3,37.3,20928.284
0500000US53077,"Yakima County, Washington",Yakima County, Washington,87616.0,253014.0,69409.0,5.3,5.6,46.8,26.7,15.5,10758.395
0500000US54003,"Berkeley County, West Virginia",Berkeley County, West Virginia,51145.0,128343.0,28526.0,5.8,5.5,43.5,25.9,19.3,5505.518
0500000US54011,"Cabell County, West Virginia",Cabell County, West Virginia,38887.0,88166.0,23447.0,5.0,3.9,34.4,14.7,42.0,9847.74
0500000US54033,"Harrison County, West Virginia",Harrison County, West Virginia,25987.0,63966.0,11333.0,7.8,8.0,42.6,23.5,18.0,2039.9399999999998
0500000US54039,"Kanawha County, West Virginia",Kanawha County, West Virginia,78246.0,172395.0,36058.0,7.1,4.2,44.3,25.2,19.2,6923.136
0500000US54061,"Monongalia County, West Virginia",Monongalia County, West Virginia,44767.0,100402.0,35175.0,2.9,3.4,19.9,10.6,63.2,22230.6
0500000US54081,"Raleigh County, West Virginia",Raleigh County, West Virginia,28043.0,69467.0,11958.0,8.8,6.5,43.9,22.1,18.7,2236.146
0500000US54107,"Wood County, West Virginia",Wood County, West Virginia,37220.0,82265.0,15400.0,4.6,4.2,52.3,22.8,16.0,2464.0
0500000US55009,"Brown County, Wisconsin",Brown County, Wisconsin,112390.0,263464.0,64083.0,6.8,4.4,42.0,23.0,23.7,15187.670999999998
0500000US55017,"Chippewa County, Wisconsin",Chippewa County, Wisconsin,27120.0,63817.0,13657.0,6.0,3.9,48.8,23.7,17.6,2403.632
0500000US55025,"Dane County, Wisconsin",Dane County, Wisconsin,252136.0,551546.0,154814.0,4.6,3.4,33.4,16.1,42.5,65795.95
0500000US55027,"Dodge County, Wisconsin",Dodge County, Wisconsin,36407.0,84112.0,17643.0,6.0,4.2,43.9,23.7,22.3,3934.389
0500000US55035,"Eau Claire County, Wisconsin",Eau Claire County, Wisconsin,45173.0,102553.0,26909.0,4.2,3.8,34.8,18.2,39.0,10494.51
0500000US55039,"Fond du Lac County, Wisconsin",Fond du Lac County, Wisconsin,43958.0,100274.0,22863.0,7.7,4.9,40.7,27.0,19.8,4526.874
0500000US55055,"Jefferson County, Wisconsin",Jefferson County, Wisconsin,35443.0,81795.0,19179.0,7.3,3.1,37.1,22.8,29.6,5676.984
0500000US55059,"Kenosha County, Wisconsin",Kenosha County, Wisconsin,69779.0,164245.0,38653.0,4.4,6.3,41.6,21.6,26.1,10088.433
0500000US55063,"La Crosse County, Wisconsin",La Crosse County, Wisconsin,51449.0,115627.0,33213.0,5.0,3.1,31.3,19.4,41.3,13716.969
0500000US55071,"Manitowoc County, Wisconsin",Manitowoc County, Wisconsin,35319.0,80012.0,14973.0,6.7,5.7,47.7,25.0,14.8,2216.0040000000004
0500000US55073,"Marathon County, Wisconsin",Marathon County, Wisconsin,56666.0,136397.0,28454.0,6.5,4.0,50.9,22.3,16.3,4638.002
0500000US55079,"Milwaukee County, Wisconsin",Milwaukee County, Wisconsin,388440.0,900261.0,229796.0,3.5,6.9,42.5,21.5,25.6,58827.776
0500000US55087,"Outagamie County, Wisconsin",Outagamie County, Wisconsin,78706.0,188991.0,45101.0,6.8,5.4,43.9,22.2,21.7,9786.917
0500000US55089,"Ozaukee County, Wisconsin",Ozaukee County, Wisconsin,39117.0,91251.0,20043.0,8.7,9.0,36.9,23.9,21.6,4329.2880000000005
0500000US55097,"Portage County, Wisconsin",Portage County, Wisconsin,29895.0,67891.0,17390.0,5.3,3.3,35.8,20.7,34.9,6069.11
0500000US55101,"Racine County, Wisconsin",Racine County, Wisconsin,78571.0,191321.0,47123.0,7.7,3.6,42.2,26.0,20.5,9660.215
0500000US55105,"Rock County, Wisconsin",Rock County, Wisconsin,67422.0,161511.0,38132.0,3.6,5.7,42.2,26.1,22.4,8541.568
0500000US55109,"St. Croix County, Wisconsin",St. Croix County, Wisconsin,37750.0,95082.0,21717.0,5.3,5.7,44.8,28.4,15.8,3431.286
0500000US55111,"Sauk County, Wisconsin",Sauk County, Wisconsin,28307.0,65060.0,13074.0,6.0,5.6,49.6,23.7,15.0,1961.1
0500000US55117,"Sheboygan County, Wisconsin",Sheboygan County, Wisconsin,50534.0,114677.0,27227.0,7.4,4.9,41.0,24.5,22.2,6044.394
0500000US55127,"Walworth County, Wisconsin",Walworth County, Wisconsin,42781.0,102096.0,25751.0,4.6,5.8,33.4,23.3,32.9,8472.079
0500000US55131,"Washington County, Wisconsin",Washington County, Wisconsin,56876.0,136849.0,30468.0,6.8,5.1,41.8,26.3,20.1,6124.068
0500000US55133,"Waukesha County, Wisconsin",Waukesha County, Wisconsin,170114.0,406761.0,94260.0,5.7,5.7,40.1,23.6,24.9,23470.74
0500000US55139,"Winnebago County, Wisconsin",Winnebago County, Wisconsin,72135.0,163688.0,39887.0,6.7,5.4,35.8,21.4,30.7,12245.309
0500000US55141,"Wood County, Wisconsin",Wood County, Wisconsin,32290.0,73053.0,14209.0,6.3,7.3,44.9,27.7,13.8,1960.842
0500000US56021,"Laramie County, Wyoming",Laramie County, Wyoming,42559.0,99561.0,22768.0,5.4,10.1,43.9,19.3,21.2,4826.816
0500000US56025,"Natrona County, Wyoming",Natrona County, Wyoming,33474.0,78619.0,19869.0,4.9,2.5,47.6,19.9,25.2,5006.988
0500000US72013,"Arecibo Municipio, Puerto Rico",Arecibo Municipio, Puerto Rico,,,,,,,,,
0500000US72021,"Bayamón Municipio, Puerto Rico",Bayamón Municipio, Puerto Rico,,,,,,,,,
0500000US72025,"Caguas Municipio, Puerto Rico",Caguas Municipio, Puerto Rico,,,,,,,,,
0500000US72031,"Carolina Municipio, Puerto Rico",Carolina Municipio, Puerto Rico,,,,,,,,,
0500000US72061,"Guaynabo Municipio, Puerto Rico",Guaynabo Municipio, Puerto Rico,,,,,,,,,
0500000US72097,"Mayagüez Municipio, Puerto Rico",Mayagüez Municipio, Puerto Rico,,,,,,,,,
0500000US72113,"Ponce Municipio, Puerto Rico",Ponce Municipio, Puerto Rico,,,,,,,,,
0500000US72127,"San Juan Municipio, Puerto Rico",San Juan Municipio, Puerto Rico,,,,,,,,,
0500000US72135,"Toa Alta Municipio, Puerto Rico",Toa Alta Municipio, Puerto Rico,,,,,,,,,
0500000US72137,"Toa Baja Municipio, Puerto Rico",Toa Baja Municipio, Puerto Rico,,,,,,,,,
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",Trujillo Alto Municipio, Puerto Rico,,,,,,,,,
